subject,window_id,start_sample,end_sample,start_time_seconds,end_time_seconds,wesad_label,stress_label
S4,365,186880,187392,2920.0,2928.0,4,0
S4,366,187392,187904,2928.0,2936.0,4,0
S4,367,187904,188416,2936.0,2944.0,4,0
S4,368,188416,188928,2944.0,2952.0,4,0
S4,369,188928,189440,2952.0,2960.0,4,0
S4,370,189440,189952,2960.0,2968.0,4,0
S4,371,189952,190464,2968.0,2976.0,4,0
S4,372,190464,190976,2976.0,2984.0,4,0
S4,373,190976,191488,2984.0,2992.0,4,0
S4,374,191488,192000,2992.0,3000.0,4,0
S4,375,192000,192512,3000.0,3008.0,4,0
S4,376,192512,193024,3008.0,3016.0,4,0
S4,377,193024,193536,3016.0,3024.0,4,0
S4,378,193536,194048,3024.0,3032.0,4,0
S4,379,194048,194560,3032.0,3040.0,4,0
S4,380,194560,195072,3040.0,3048.0,4,0
S4,381,195072,195584,3048.0,3056.0,4,0
S4,382,195584,196096,3056.0,3064.0,4,0
S4,383,196096,196608,3064.0,3072.0,4,0
S4,384,196608,197120,3072.0,3080.0,4,0
S4,385,197120,197632,3080.0,3088.0,4,0
S4,386,197632,198144,3088.0,3096.0,4,0
S4,452,231424,231936,3616.0,3624.0,2,1
S4,453,231936,232448,3624.0,3632.0,2,1
S4,454,232448,232960,3632.0,3640.0,2,1
S4,455,232960,233472,3640.0,3648.0,2,1
S4,456,233472,233984,3648.0,3656.0,2,1
S4,457,233984,234496,3656.0,3664.0,2,1
S4,458,234496,235008,3664.0,3672.0,2,1
S4,459,235008,235520,3672.0,3680.0,2,1
S4,460,235520,236032,3680.0,3688.0,2,1
S4,461,236032,236544,3688.0,3696.0,2,1
S4,462,236544,237056,3696.0,3704.0,2,1
S4,463,237056,237568,3704.0,3712.0,2,1
S4,464,237568,238080,3712.0,3720.0,2,1
S4,465,238080,238592,3720.0,3728.0,2,1
S4,466,238592,239104,3728.0,3736.0,2,1
S4,467,239104,239616,3736.0,3744.0,2,1
S4,468,239616,240128,3744.0,3752.0,2,1
S4,469,240128,240640,3752.0,3760.0,2,1
S4,470,240640,241152,3760.0,3768.0,2,1
S4,471,241152,241664,3768.0,3776.0,2,1
S4,472,241664,242176,3776.0,3784.0,2,1
S4,473,242176,242688,3784.0,3792.0,2,1
S4,474,242688,243200,3792.0,3800.0,2,1
S4,475,243200,243712,3800.0,3808.0,2,1
S4,476,243712,244224,3808.0,3816.0,2,1
S4,477,244224,244736,3816.0,3824.0,2,1
S4,478,244736,245248,3824.0,3832.0,2,1
S4,479,245248,245760,3832.0,3840.0,2,1
S4,480,245760,246272,3840.0,3848.0,2,1
S4,481,246272,246784,3848.0,3856.0,2,1
S4,482,246784,247296,3856.0,3864.0,2,1
S4,483,247296,247808,3864.0,3872.0,2,1
S4,484,247808,248320,3872.0,3880.0,2,1
S4,485,248320,248832,3880.0,3888.0,2,1
S4,486,248832,249344,3888.0,3896.0,2,1
S4,487,249344,249856,3896.0,3904.0,2,1
S4,488,249856,250368,3904.0,3912.0,2,1
S4,489,250368,250880,3912.0,3920.0,2,1
S4,490,250880,251392,3920.0,3928.0,2,1
S4,491,251392,251904,3928.0,3936.0,2,1
S4,492,251904,252416,3936.0,3944.0,2,1
S4,493,252416,252928,3944.0,3952.0,2,1
S4,494,252928,253440,3952.0,3960.0,2,1
S4,495,253440,253952,3960.0,3968.0,2,1
S4,496,253952,254464,3968.0,3976.0,2,1
S4,497,254464,254976,3976.0,3984.0,2,1
S4,498,254976,255488,3984.0,3992.0,2,1
S4,499,255488,256000,3992.0,4000.0,2,1
S4,500,256000,256512,4000.0,4008.0,2,1
S4,501,256512,257024,4008.0,4016.0,2,1
S4,502,257024,257536,4016.0,4024.0,2,1
S4,503,257536,258048,4024.0,4032.0,2,1
S4,504,258048,258560,4032.0,4040.0,2,1
S4,505,258560,259072,4040.0,4048.0,2,1
S4,506,259072,259584,4048.0,4056.0,2,1
S4,507,259584,260096,4056.0,4064.0,2,1
S4,508,260096,260608,4064.0,4072.0,2,1
S4,509,260608,261120,4072.0,4080.0,2,1
S4,510,261120,261632,4080.0,4088.0,2,1
S4,511,261632,262144,4088.0,4096.0,2,1
S4,512,262144,262656,4096.0,4104.0,2,1
S4,513,262656,263168,4104.0,4112.0,2,1
S4,514,263168,263680,4112.0,4120.0,2,1
S4,515,263680,264192,4120.0,4128.0,2,1
S4,516,264192,264704,4128.0,4136.0,2,1
S4,517,264704,265216,4136.0,4144.0,2,1
S4,518,265216,265728,4144.0,4152.0,2,1
S4,519,265728,266240,4152.0,4160.0,2,1
S4,520,266240,266752,4160.0,4168.0,2,1
S4,521,266752,267264,4168.0,4176.0,2,1
S4,522,267264,267776,4176.0,4184.0,2,1
S4,523,267776,268288,4184.0,4192.0,2,1
S4,524,268288,268800,4192.0,4200.0,2,1
S4,525,268800,269312,4200.0,4208.0,2,1
S4,526,269312,269824,4208.0,4216.0,2,1
S4,527,269824,270336,4216.0,4224.0,2,1
S4,528,270336,270848,4224.0,4232.0,2,1
S4,529,270848,271360,4232.0,4240.0,2,1
S4,530,271360,271872,4240.0,4248.0,2,1
S4,710,363520,364032,5680.0,5688.0,4,0
S4,711,364032,364544,5688.0,5696.0,4,0
S4,712,364544,365056,5696.0,5704.0,4,0
S4,713,365056,365568,5704.0,5712.0,4,0
S4,714,365568,366080,5712.0,5720.0,4,0
S4,715,366080,366592,5720.0,5728.0,4,0
S4,716,366592,367104,5728.0,5736.0,4,0
S4,717,367104,367616,5736.0,5744.0,4,0
S4,718,367616,368128,5744.0,5752.0,4,0
S4,719,368128,368640,5752.0,5760.0,4,0
S4,720,368640,369152,5760.0,5768.0,4,0
S4,721,369152,369664,5768.0,5776.0,4,0
S4,722,369664,370176,5776.0,5784.0,4,0
S4,723,370176,370688,5784.0,5792.0,4,0
S4,724,370688,371200,5792.0,5800.0,4,0
S4,725,371200,371712,5800.0,5808.0,4,0
S4,726,371712,372224,5808.0,5816.0,4,0
S4,727,372224,372736,5816.0,5824.0,4,0
S4,728,372736,373248,5824.0,5832.0,4,0
S4,729,373248,373760,5832.0,5840.0,4,0
S4,730,373760,374272,5840.0,5848.0,4,0
S4,731,374272,374784,5848.0,5856.0,4,0
S4,732,374784,375296,5856.0,5864.0,4,0
S4,733,375296,375808,5864.0,5872.0,4,0
S4,734,375808,376320,5872.0,5880.0,4,0
S4,735,376320,376832,5880.0,5888.0,4,0
S4,736,376832,377344,5888.0,5896.0,4,0
S4,737,377344,377856,5896.0,5904.0,4,0
S4,738,377856,378368,5904.0,5912.0,4,0
S4,739,378368,378880,5912.0,5920.0,4,0
S4,740,378880,379392,5920.0,5928.0,4,0
S4,741,379392,379904,5928.0,5936.0,4,0
S4,742,379904,380416,5936.0,5944.0,4,0
S4,743,380416,380928,5944.0,5952.0,4,0
S4,744,380928,381440,5952.0,5960.0,4,0
S4,745,381440,381952,5960.0,5968.0,4,0
S4,746,381952,382464,5968.0,5976.0,4,0
S4,747,382464,382976,5976.0,5984.0,4,0
S4,748,382976,383488,5984.0,5992.0,4,0
S4,749,383488,384000,5992.0,6000.0,4,0
S4,750,384000,384512,6000.0,6008.0,4,0
S4,751,384512,385024,6008.0,6016.0,4,0
S4,752,385024,385536,6016.0,6024.0,4,0
S4,753,385536,386048,6024.0,6032.0,4,0
S4,754,386048,386560,6032.0,6040.0,4,0
S4,755,386560,387072,6040.0,6048.0,4,0
S4,756,387072,387584,6048.0,6056.0,4,0
S4,757,387584,388096,6056.0,6064.0,4,0
S4,758,388096,388608,6064.0,6072.0,4,0
S5,35,17920,18432,280.0,288.0,1,0
S5,36,18432,18944,288.0,296.0,1,0
S5,37,18944,19456,296.0,304.0,1,0
S5,38,19456,19968,304.0,312.0,1,0
S5,39,19968,20480,312.0,320.0,1,0
S5,40,20480,20992,320.0,328.0,1,0
S5,41,20992,21504,328.0,336.0,1,0
S5,42,21504,22016,336.0,344.0,1,0
S5,43,22016,22528,344.0,352.0,1,0
S5,44,22528,23040,352.0,360.0,1,0
S5,45,23040,23552,360.0,368.0,1,0
S5,46,23552,24064,368.0,376.0,1,0
S5,47,24064,24576,376.0,384.0,1,0
S5,48,24576,25088,384.0,392.0,1,0
S5,49,25088,25600,392.0,400.0,1,0
S5,50,25600,26112,400.0,408.0,1,0
S5,51,26112,26624,408.0,416.0,1,0
S5,52,26624,27136,416.0,424.0,1,0
S5,53,27136,27648,424.0,432.0,1,0
S5,54,27648,28160,432.0,440.0,1,0
S5,55,28160,28672,440.0,448.0,1,0
S5,56,28672,29184,448.0,456.0,1,0
S5,57,29184,29696,456.0,464.0,1,0
S5,58,29696,30208,464.0,472.0,1,0
S5,59,30208,30720,472.0,480.0,1,0
S5,60,30720,31232,480.0,488.0,1,0
S5,61,31232,31744,488.0,496.0,1,0
S5,62,31744,32256,496.0,504.0,1,0
S5,63,32256,32768,504.0,512.0,1,0
S5,64,32768,33280,512.0,520.0,1,0
S5,65,33280,33792,520.0,528.0,1,0
S5,66,33792,34304,528.0,536.0,1,0
S5,67,34304,34816,536.0,544.0,1,0
S5,68,34816,35328,544.0,552.0,1,0
S5,69,35328,35840,552.0,560.0,1,0
S5,70,35840,36352,560.0,568.0,1,0
S5,71,36352,36864,568.0,576.0,1,0
S5,72,36864,37376,576.0,584.0,1,0
S5,73,37376,37888,584.0,592.0,1,0
S5,74,37888,38400,592.0,600.0,1,0
S5,75,38400,38912,600.0,608.0,1,0
S5,76,38912,39424,608.0,616.0,1,0
S5,77,39424,39936,616.0,624.0,1,0
S5,78,39936,40448,624.0,632.0,1,0
S5,79,40448,40960,632.0,640.0,1,0
S5,80,40960,41472,640.0,648.0,1,0
S5,81,41472,41984,648.0,656.0,1,0
S5,82,41984,42496,656.0,664.0,1,0
S5,83,42496,43008,664.0,672.0,1,0
S5,84,43008,43520,672.0,680.0,1,0
S5,85,43520,44032,680.0,688.0,1,0
S5,86,44032,44544,688.0,696.0,1,0
S5,87,44544,45056,696.0,704.0,1,0
S5,88,45056,45568,704.0,712.0,1,0
S5,89,45568,46080,712.0,720.0,1,0
S5,90,46080,46592,720.0,728.0,1,0
S5,91,46592,47104,728.0,736.0,1,0
S5,92,47104,47616,736.0,744.0,1,0
S5,93,47616,48128,744.0,752.0,1,0
S5,94,48128,48640,752.0,760.0,1,0
S5,95,48640,49152,760.0,768.0,1,0
S5,96,49152,49664,768.0,776.0,1,0
S5,97,49664,50176,776.0,784.0,1,0
S5,98,50176,50688,784.0,792.0,1,0
S5,99,50688,51200,792.0,800.0,1,0
S5,100,51200,51712,800.0,808.0,1,0
S5,101,51712,52224,808.0,816.0,1,0
S5,102,52224,52736,816.0,824.0,1,0
S5,103,52736,53248,824.0,832.0,1,0
S5,104,53248,53760,832.0,840.0,1,0
S5,105,53760,54272,840.0,848.0,1,0
S5,106,54272,54784,848.0,856.0,1,0
S5,107,54784,55296,856.0,864.0,1,0
S5,108,55296,55808,864.0,872.0,1,0
S5,109,55808,56320,872.0,880.0,1,0
S5,110,56320,56832,880.0,888.0,1,0
S5,111,56832,57344,888.0,896.0,1,0
S5,112,57344,57856,896.0,904.0,1,0
S5,113,57856,58368,904.0,912.0,1,0
S5,114,58368,58880,912.0,920.0,1,0
S5,115,58880,59392,920.0,928.0,1,0
S5,116,59392,59904,928.0,936.0,1,0
S5,117,59904,60416,936.0,944.0,1,0
S5,118,60416,60928,944.0,952.0,1,0
S5,119,60928,61440,952.0,960.0,1,0
S5,120,61440,61952,960.0,968.0,1,0
S5,121,61952,62464,968.0,976.0,1,0
S5,122,62464,62976,976.0,984.0,1,0
S5,123,62976,63488,984.0,992.0,1,0
S5,124,63488,64000,992.0,1000.0,1,0
S5,125,64000,64512,1000.0,1008.0,1,0
S5,126,64512,65024,1008.0,1016.0,1,0
S5,127,65024,65536,1016.0,1024.0,1,0
S5,128,65536,66048,1024.0,1032.0,1,0
S5,129,66048,66560,1032.0,1040.0,1,0
S5,130,66560,67072,1040.0,1048.0,1,0
S5,131,67072,67584,1048.0,1056.0,1,0
S5,132,67584,68096,1056.0,1064.0,1,0
S5,133,68096,68608,1064.0,1072.0,1,0
S5,134,68608,69120,1072.0,1080.0,1,0
S5,135,69120,69632,1080.0,1088.0,1,0
S5,136,69632,70144,1088.0,1096.0,1,0
S5,137,70144,70656,1096.0,1104.0,1,0
S5,138,70656,71168,1104.0,1112.0,1,0
S5,139,71168,71680,1112.0,1120.0,1,0
S5,140,71680,72192,1120.0,1128.0,1,0
S5,141,72192,72704,1128.0,1136.0,1,0
S5,142,72704,73216,1136.0,1144.0,1,0
S5,143,73216,73728,1144.0,1152.0,1,0
S5,144,73728,74240,1152.0,1160.0,1,0
S5,145,74240,74752,1160.0,1168.0,1,0
S5,146,74752,75264,1168.0,1176.0,1,0
S5,147,75264,75776,1176.0,1184.0,1,0
S5,148,75776,76288,1184.0,1192.0,1,0
S5,149,76288,76800,1192.0,1200.0,1,0
S5,150,76800,77312,1200.0,1208.0,1,0
S5,151,77312,77824,1208.0,1216.0,1,0
S5,152,77824,78336,1216.0,1224.0,1,0
S5,153,78336,78848,1224.0,1232.0,1,0
S5,154,78848,79360,1232.0,1240.0,1,0
S5,155,79360,79872,1240.0,1248.0,1,0
S5,156,79872,80384,1248.0,1256.0,1,0
S5,157,80384,80896,1256.0,1264.0,1,0
S5,158,80896,81408,1264.0,1272.0,1,0
S5,159,81408,81920,1272.0,1280.0,1,0
S5,160,81920,82432,1280.0,1288.0,1,0
S5,161,82432,82944,1288.0,1296.0,1,0
S5,162,82944,83456,1296.0,1304.0,1,0
S5,163,83456,83968,1304.0,1312.0,1,0
S5,164,83968,84480,1312.0,1320.0,1,0
S5,165,84480,84992,1320.0,1328.0,1,0
S5,166,84992,85504,1328.0,1336.0,1,0
S5,167,85504,86016,1336.0,1344.0,1,0
S5,168,86016,86528,1344.0,1352.0,1,0
S5,169,86528,87040,1352.0,1360.0,1,0
S5,170,87040,87552,1360.0,1368.0,1,0
S5,171,87552,88064,1368.0,1376.0,1,0
S5,172,88064,88576,1376.0,1384.0,1,0
S5,173,88576,89088,1384.0,1392.0,1,0
S5,174,89088,89600,1392.0,1400.0,1,0
S5,175,89600,90112,1400.0,1408.0,1,0
S5,176,90112,90624,1408.0,1416.0,1,0
S5,177,90624,91136,1416.0,1424.0,1,0
S5,178,91136,91648,1424.0,1432.0,1,0
S5,179,91648,92160,1432.0,1440.0,1,0
S5,180,92160,92672,1440.0,1448.0,1,0
S5,181,92672,93184,1448.0,1456.0,1,0
S5,182,93184,93696,1456.0,1464.0,1,0
S5,183,93696,94208,1464.0,1472.0,1,0
S5,184,94208,94720,1472.0,1480.0,1,0
S5,233,119296,119808,1864.0,1872.0,3,0
S5,234,119808,120320,1872.0,1880.0,3,0
S5,235,120320,120832,1880.0,1888.0,3,0
S5,236,120832,121344,1888.0,1896.0,3,0
S5,237,121344,121856,1896.0,1904.0,3,0
S5,238,121856,122368,1904.0,1912.0,3,0
S5,239,122368,122880,1912.0,1920.0,3,0
S5,240,122880,123392,1920.0,1928.0,3,0
S5,241,123392,123904,1928.0,1936.0,3,0
S5,242,123904,124416,1936.0,1944.0,3,0
S5,243,124416,124928,1944.0,1952.0,3,0
S5,244,124928,125440,1952.0,1960.0,3,0
S5,245,125440,125952,1960.0,1968.0,3,0
S5,246,125952,126464,1968.0,1976.0,3,0
S5,247,126464,126976,1976.0,1984.0,3,0
S5,248,126976,127488,1984.0,1992.0,3,0
S5,249,127488,128000,1992.0,2000.0,3,0
S5,250,128000,128512,2000.0,2008.0,3,0
S5,251,128512,129024,2008.0,2016.0,3,0
S5,252,129024,129536,2016.0,2024.0,3,0
S5,253,129536,130048,2024.0,2032.0,3,0
S5,254,130048,130560,2032.0,2040.0,3,0
S5,255,130560,131072,2040.0,2048.0,3,0
S5,256,131072,131584,2048.0,2056.0,3,0
S5,257,131584,132096,2056.0,2064.0,3,0
S5,258,132096,132608,2064.0,2072.0,3,0
S5,259,132608,133120,2072.0,2080.0,3,0
S5,260,133120,133632,2080.0,2088.0,3,0
S5,261,133632,134144,2088.0,2096.0,3,0
S5,262,134144,134656,2096.0,2104.0,3,0
S5,263,134656,135168,2104.0,2112.0,3,0
S5,264,135168,135680,2112.0,2120.0,3,0
S5,265,135680,136192,2120.0,2128.0,3,0
S5,266,136192,136704,2128.0,2136.0,3,0
S5,267,136704,137216,2136.0,2144.0,3,0
S5,268,137216,137728,2144.0,2152.0,3,0
S5,269,137728,138240,2152.0,2160.0,3,0
S5,270,138240,138752,2160.0,2168.0,3,0
S5,271,138752,139264,2168.0,2176.0,3,0
S5,272,139264,139776,2176.0,2184.0,3,0
S5,273,139776,140288,2184.0,2192.0,3,0
S5,274,140288,140800,2192.0,2200.0,3,0
S5,275,140800,141312,2200.0,2208.0,3,0
S5,276,141312,141824,2208.0,2216.0,3,0
S5,277,141824,142336,2216.0,2224.0,3,0
S5,278,142336,142848,2224.0,2232.0,3,0
S5,279,142848,143360,2232.0,2240.0,3,0
S5,336,172032,172544,2688.0,2696.0,4,0
S5,337,172544,173056,2696.0,2704.0,4,0
S5,338,173056,173568,2704.0,2712.0,4,0
S5,339,173568,174080,2712.0,2720.0,4,0
S5,340,174080,174592,2720.0,2728.0,4,0
S5,341,174592,175104,2728.0,2736.0,4,0
S5,342,175104,175616,2736.0,2744.0,4,0
S5,343,175616,176128,2744.0,2752.0,4,0
S5,344,176128,176640,2752.0,2760.0,4,0
S5,345,176640,177152,2760.0,2768.0,4,0
S5,346,177152,177664,2768.0,2776.0,4,0
S5,347,177664,178176,2776.0,2784.0,4,0
S5,348,178176,178688,2784.0,2792.0,4,0
S5,349,178688,179200,2792.0,2800.0,4,0
S5,350,179200,179712,2800.0,2808.0,4,0
S5,351,179712,180224,2808.0,2816.0,4,0
S5,352,180224,180736,2816.0,2824.0,4,0
S5,353,180736,181248,2824.0,2832.0,4,0
S5,354,181248,181760,2832.0,2840.0,4,0
S5,355,181760,182272,2840.0,2848.0,4,0
S5,356,182272,182784,2848.0,2856.0,4,0
S5,357,182784,183296,2856.0,2864.0,4,0
S5,358,183296,183808,2864.0,2872.0,4,0
S5,359,183808,184320,2872.0,2880.0,4,0
S5,360,184320,184832,2880.0,2888.0,4,0
S5,361,184832,185344,2888.0,2896.0,4,0
S5,362,185344,185856,2896.0,2904.0,4,0
S5,363,185856,186368,2904.0,2912.0,4,0
S5,364,186368,186880,2912.0,2920.0,4,0
S5,365,186880,187392,2920.0,2928.0,4,0
S5,366,187392,187904,2928.0,2936.0,4,0
S5,367,187904,188416,2936.0,2944.0,4,0
S5,368,188416,188928,2944.0,2952.0,4,0
S5,369,188928,189440,2952.0,2960.0,4,0
S5,370,189440,189952,2960.0,2968.0,4,0
S5,371,189952,190464,2968.0,2976.0,4,0
S5,372,190464,190976,2976.0,2984.0,4,0
S5,373,190976,191488,2984.0,2992.0,4,0
S5,374,191488,192000,2992.0,3000.0,4,0
S5,375,192000,192512,3000.0,3008.0,4,0
S5,376,192512,193024,3008.0,3016.0,4,0
S5,377,193024,193536,3016.0,3024.0,4,0
S5,378,193536,194048,3024.0,3032.0,4,0
S5,379,194048,194560,3032.0,3040.0,4,0
S5,380,194560,195072,3040.0,3048.0,4,0
S5,381,195072,195584,3048.0,3056.0,4,0
S5,382,195584,196096,3056.0,3064.0,4,0
S5,383,196096,196608,3064.0,3072.0,4,0
S5,384,196608,197120,3072.0,3080.0,4,0
S5,450,230400,230912,3600.0,3608.0,2,1
S5,451,230912,231424,3608.0,3616.0,2,1
S5,452,231424,231936,3616.0,3624.0,2,1
S5,453,231936,232448,3624.0,3632.0,2,1
S5,454,232448,232960,3632.0,3640.0,2,1
S5,455,232960,233472,3640.0,3648.0,2,1
S5,456,233472,233984,3648.0,3656.0,2,1
S5,457,233984,234496,3656.0,3664.0,2,1
S5,458,234496,235008,3664.0,3672.0,2,1
S5,459,235008,235520,3672.0,3680.0,2,1
S5,460,235520,236032,3680.0,3688.0,2,1
S5,461,236032,236544,3688.0,3696.0,2,1
S5,462,236544,237056,3696.0,3704.0,2,1
S5,463,237056,237568,3704.0,3712.0,2,1
S5,464,237568,238080,3712.0,3720.0,2,1
S5,465,238080,238592,3720.0,3728.0,2,1
S5,466,238592,239104,3728.0,3736.0,2,1
S5,467,239104,239616,3736.0,3744.0,2,1
S5,468,239616,240128,3744.0,3752.0,2,1
S5,469,240128,240640,3752.0,3760.0,2,1
S5,470,240640,241152,3760.0,3768.0,2,1
S5,471,241152,241664,3768.0,3776.0,2,1
S5,472,241664,242176,3776.0,3784.0,2,1
S5,473,242176,242688,3784.0,3792.0,2,1
S5,474,242688,243200,3792.0,3800.0,2,1
S5,475,243200,243712,3800.0,3808.0,2,1
S5,476,243712,244224,3808.0,3816.0,2,1
S5,477,244224,244736,3816.0,3824.0,2,1
S5,478,244736,245248,3824.0,3832.0,2,1
S5,479,245248,245760,3832.0,3840.0,2,1
S5,480,245760,246272,3840.0,3848.0,2,1
S5,481,246272,246784,3848.0,3856.0,2,1
S5,482,246784,247296,3856.0,3864.0,2,1
S5,483,247296,247808,3864.0,3872.0,2,1
S5,484,247808,248320,3872.0,3880.0,2,1
S5,485,248320,248832,3880.0,3888.0,2,1
S5,486,248832,249344,3888.0,3896.0,2,1
S5,487,249344,249856,3896.0,3904.0,2,1
S5,488,249856,250368,3904.0,3912.0,2,1
S5,489,250368,250880,3912.0,3920.0,2,1
S5,490,250880,251392,3920.0,3928.0,2,1
S5,491,251392,251904,3928.0,3936.0,2,1
S5,492,251904,252416,3936.0,3944.0,2,1
S5,493,252416,252928,3944.0,3952.0,2,1
S5,494,252928,253440,3952.0,3960.0,2,1
S5,495,253440,253952,3960.0,3968.0,2,1
S5,496,253952,254464,3968.0,3976.0,2,1
S5,497,254464,254976,3976.0,3984.0,2,1
S5,498,254976,255488,3984.0,3992.0,2,1
S5,499,255488,256000,3992.0,4000.0,2,1
S5,500,256000,256512,4000.0,4008.0,2,1
S5,501,256512,257024,4008.0,4016.0,2,1
S5,502,257024,257536,4016.0,4024.0,2,1
S5,503,257536,258048,4024.0,4032.0,2,1
S5,504,258048,258560,4032.0,4040.0,2,1
S5,505,258560,259072,4040.0,4048.0,2,1
S5,506,259072,259584,4048.0,4056.0,2,1
S5,507,259584,260096,4056.0,4064.0,2,1
S5,508,260096,260608,4064.0,4072.0,2,1
S5,509,260608,261120,4072.0,4080.0,2,1
S5,510,261120,261632,4080.0,4088.0,2,1
S5,511,261632,262144,4088.0,4096.0,2,1
S5,512,262144,262656,4096.0,4104.0,2,1
S5,513,262656,263168,4104.0,4112.0,2,1
S5,514,263168,263680,4112.0,4120.0,2,1
S5,515,263680,264192,4120.0,4128.0,2,1
S5,516,264192,264704,4128.0,4136.0,2,1
S5,517,264704,265216,4136.0,4144.0,2,1
S5,518,265216,265728,4144.0,4152.0,2,1
S5,519,265728,266240,4152.0,4160.0,2,1
S5,520,266240,266752,4160.0,4168.0,2,1
S5,521,266752,267264,4168.0,4176.0,2,1
S5,522,267264,267776,4176.0,4184.0,2,1
S5,523,267776,268288,4184.0,4192.0,2,1
S5,524,268288,268800,4192.0,4200.0,2,1
S5,525,268800,269312,4200.0,4208.0,2,1
S5,526,269312,269824,4208.0,4216.0,2,1
S5,527,269824,270336,4216.0,4224.0,2,1
S5,528,270336,270848,4224.0,4232.0,2,1
S5,529,270848,271360,4232.0,4240.0,2,1
S5,530,271360,271872,4240.0,4248.0,2,1
S5,685,350720,351232,5480.0,5488.0,4,0
S5,686,351232,351744,5488.0,5496.0,4,0
S5,687,351744,352256,5496.0,5504.0,4,0
S5,688,352256,352768,5504.0,5512.0,4,0
S5,689,352768,353280,5512.0,5520.0,4,0
S5,690,353280,353792,5520.0,5528.0,4,0
S5,691,353792,354304,5528.0,5536.0,4,0
S5,692,354304,354816,5536.0,5544.0,4,0
S5,693,354816,355328,5544.0,5552.0,4,0
S5,694,355328,355840,5552.0,5560.0,4,0
S5,695,355840,356352,5560.0,5568.0,4,0
S5,696,356352,356864,5568.0,5576.0,4,0
S5,697,356864,357376,5576.0,5584.0,4,0
S5,698,357376,357888,5584.0,5592.0,4,0
S5,699,357888,358400,5592.0,5600.0,4,0
S5,700,358400,358912,5600.0,5608.0,4,0
S5,701,358912,359424,5608.0,5616.0,4,0
S5,702,359424,359936,5616.0,5624.0,4,0
S5,703,359936,360448,5624.0,5632.0,4,0
S5,704,360448,360960,5632.0,5640.0,4,0
S5,705,360960,361472,5640.0,5648.0,4,0
S5,706,361472,361984,5648.0,5656.0,4,0
S5,707,361984,362496,5656.0,5664.0,4,0
S5,708,362496,363008,5664.0,5672.0,4,0
S5,709,363008,363520,5672.0,5680.0,4,0
S5,710,363520,364032,5680.0,5688.0,4,0
S5,711,364032,364544,5688.0,5696.0,4,0
S5,712,364544,365056,5696.0,5704.0,4,0
S5,713,365056,365568,5704.0,5712.0,4,0
S5,714,365568,366080,5712.0,5720.0,4,0
S5,715,366080,366592,5720.0,5728.0,4,0
S5,716,366592,367104,5728.0,5736.0,4,0
S5,717,367104,367616,5736.0,5744.0,4,0
S5,718,367616,368128,5744.0,5752.0,4,0
S5,719,368128,368640,5752.0,5760.0,4,0
S5,720,368640,369152,5760.0,5768.0,4,0
S5,721,369152,369664,5768.0,5776.0,4,0
S5,722,369664,370176,5776.0,5784.0,4,0
S5,723,370176,370688,5784.0,5792.0,4,0
S5,724,370688,371200,5792.0,5800.0,4,0
S5,725,371200,371712,5800.0,5808.0,4,0
S5,726,371712,372224,5808.0,5816.0,4,0
S5,727,372224,372736,5816.0,5824.0,4,0
S5,728,372736,373248,5824.0,5832.0,4,0
S5,729,373248,373760,5832.0,5840.0,4,0
S5,730,373760,374272,5840.0,5848.0,4,0
S5,731,374272,374784,5848.0,5856.0,4,0
S5,732,374784,375296,5856.0,5864.0,4,0
S5,733,375296,375808,5864.0,5872.0,4,0
S6,80,40960,41472,640.0,648.0,1,0
S6,81,41472,41984,648.0,656.0,1,0
S6,82,41984,42496,656.0,664.0,1,0
S6,83,42496,43008,664.0,672.0,1,0
S6,84,43008,43520,672.0,680.0,1,0
S6,85,43520,44032,680.0,688.0,1,0
S6,86,44032,44544,688.0,696.0,1,0
S6,87,44544,45056,696.0,704.0,1,0
S6,88,45056,45568,704.0,712.0,1,0
S6,89,45568,46080,712.0,720.0,1,0
S6,90,46080,46592,720.0,728.0,1,0
S6,91,46592,47104,728.0,736.0,1,0
S6,92,47104,47616,736.0,744.0,1,0
S6,93,47616,48128,744.0,752.0,1,0
S6,94,48128,48640,752.0,760.0,1,0
S6,95,48640,49152,760.0,768.0,1,0
S6,96,49152,49664,768.0,776.0,1,0
S6,97,49664,50176,776.0,784.0,1,0
S6,98,50176,50688,784.0,792.0,1,0
S6,99,50688,51200,792.0,800.0,1,0
S6,100,51200,51712,800.0,808.0,1,0
S6,101,51712,52224,808.0,816.0,1,0
S6,102,52224,52736,816.0,824.0,1,0
S6,103,52736,53248,824.0,832.0,1,0
S6,104,53248,53760,832.0,840.0,1,0
S6,105,53760,54272,840.0,848.0,1,0
S6,106,54272,54784,848.0,856.0,1,0
S6,107,54784,55296,856.0,864.0,1,0
S6,108,55296,55808,864.0,872.0,1,0
S6,109,55808,56320,872.0,880.0,1,0
S6,110,56320,56832,880.0,888.0,1,0
S6,111,56832,57344,888.0,896.0,1,0
S6,112,57344,57856,896.0,904.0,1,0
S6,113,57856,58368,904.0,912.0,1,0
S6,114,58368,58880,912.0,920.0,1,0
S6,115,58880,59392,920.0,928.0,1,0
S6,116,59392,59904,928.0,936.0,1,0
S6,117,59904,60416,936.0,944.0,1,0
S6,118,60416,60928,944.0,952.0,1,0
S6,119,60928,61440,952.0,960.0,1,0
S6,120,61440,61952,960.0,968.0,1,0
S6,121,61952,62464,968.0,976.0,1,0
